game_id,season,quarter,time,minute,second,play,pos_team,away_score,home_score
f5ka0iwfzzq7,2026,2,0:01,0,1,Chelsea Gray makes two point putback layup,Rose,53,35
f5ka0iwfzzq7,2026,2,0:01,0,1,Arike Ogunbowale misses three point heave jump shot,Mist,53,35
f5ka0iwfzzq7,2026,2,0:00,0,0,Rose defensive rebound,Rose,53,35
f5ka0iwfzzq7,2026,2,0:00,0,0,End of 1st Half.,NA,53,35
f5ka0iwfzzq7,2026,3,7:00,7,0,"Mist lineup change (Breanna Stewart, Allisha Gray, Veronica Burton)",Mist,53,35
f5ka0iwfzzq7,2026,3,7:00,7,0,Open inbound Rose,Rose,53,35
f5ka0iwfzzq7,2026,3,6:45,6,45,Shakira Austin misses two point layup,Rose,53,35
f5ka0iwfzzq7,2026,3,6:43,6,43,Breanna Stewart defensive rebound,Mist,53,35
f5ka0iwfzzq7,2026,3,6:28,6,28,Breanna Stewart misses two point turnaround jump shot,Mist,53,35
f5ka0iwfzzq7,2026,3,6:26,6,26,Shakira Austin defensive rebound,Rose,53,35
f5ka0iwfzzq7,2026,3,6:21,6,21,Kahleah Copper makes two point cutting layup (Chelsea Gray assists),Rose,53,37
f5ka0iwfzzq7,2026,3,6:09,6,9,Veronica Burton misses three point jump shot,Mist,53,37
f5ka0iwfzzq7,2026,3,6:07,6,7,Kahleah Copper defensive rebound,Rose,53,37
f5ka0iwfzzq7,2026,3,6:01,6,1,Kahleah Copper makes two point finger roll layup,Rose,53,39
f5ka0iwfzzq7,2026,3,5:52,5,52,Chelsea Gray personal foul (Breanna Stewart draws the foul),Rose,53,39
f5ka0iwfzzq7,2026,3,5:49,5,49,Allisha Gray makes three point jump shot (Veronica Burton assists),Mist,56,39
f5ka0iwfzzq7,2026,3,5:36,5,36,Kahleah Copper misses two point pullup jump shot,Rose,56,39
f5ka0iwfzzq7,2026,3,5:34,5,34,Allisha Gray defensive rebound,Mist,56,39
f5ka0iwfzzq7,2026,3,5:30,5,30,Allisha Gray makes two point driving finger roll layup,Mist,58,39
f5ka0iwfzzq7,2026,3,5:16,5,16,Shakira Austin makes two point layup,Rose,58,41
f5ka0iwfzzq7,2026,3,5:04,5,4,Breanna Stewart misses two point fadeaway jump shot,Mist,58,41
f5ka0iwfzzq7,2026,3,5:02,5,2,Shakira Austin defensive rebound,Rose,58,41
f5ka0iwfzzq7,2026,3,4:57,4,57,Shakira Austin misses three point pullup jump shot,Rose,58,41
f5ka0iwfzzq7,2026,3,4:55,4,55,Breanna Stewart defensive rebound,Mist,58,41
f5ka0iwfzzq7,2026,3,4:50,4,50,Kahleah Copper shooting foul (Allisha Gray draws the foul),Rose,58,41
f5ka0iwfzzq7,2026,3,4:50,4,50,Allisha Gray makes three point free throw,Mist,61,41
f5ka0iwfzzq7,2026,3,4:40,4,40,Chelsea Gray makes two point pullup jump shot,Rose,61,43
f5ka0iwfzzq7,2026,3,4:27,4,27,Allisha Gray makes three point jump shot (Veronica Burton assists),Mist,64,43
f5ka0iwfzzq7,2026,3,4:12,4,12,Kahleah Copper makes two point driving finger roll layup,Rose,64,45
f5ka0iwfzzq7,2026,3,4:05,4,5,Allisha Gray makes two point driving layup,Mist,66,45
f5ka0iwfzzq7,2026,3,3:55,3,55,Veronica Burton personal foul (Shakira Austin draws the foul),Mist,66,45
f5ka0iwfzzq7,2026,3,3:55,3,55,"Mist lineup change (Allisha Gray, Alanna Smith, Arike Ogunbowale)",Mist,66,45
f5ka0iwfzzq7,2026,3,3:55,3,55,"Rose lineup change (Shakira Austin, Sug Sutton, Chelsea Gray)",Rose,66,45
f5ka0iwfzzq7,2026,3,3:48,3,48,Shakira Austin makes two point layup (Sug Sutton assists),Rose,66,47
f5ka0iwfzzq7,2026,3,3:38,3,38,Alanna Smith turnover (bad pass) (Shakira Austin steals),Mist,66,47
f5ka0iwfzzq7,2026,3,3:33,3,33,Alanna Smith kicked ball violation,Mist,66,47
f5ka0iwfzzq7,2026,3,3:31,3,31,Chelsea Gray makes two point finger roll layup (Sug Sutton assists),Rose,66,49
f5ka0iwfzzq7,2026,3,3:28,3,28,Mist 30 second timeout,Mist,66,49
f5ka0iwfzzq7,2026,3,3:28,3,28,TV timeout,NA,66,49
f5ka0iwfzzq7,2026,3,3:28,3,28,"Mist lineup change (Alanna Smith, Veronica Burton, Arike Ogunbowale)",Mist,66,49
f5ka0iwfzzq7,2026,3,3:16,3,16,Arike Ogunbowale makes three point jump shot (Veronica Burton assists),Mist,69,49
f5ka0iwfzzq7,2026,3,2:58,2,58,Sug Sutton makes two point finger roll layup,Rose,69,51
f5ka0iwfzzq7,2026,3,2:50,2,50,Alanna Smith misses three point jump shot,Mist,69,51
f5ka0iwfzzq7,2026,3,2:48,2,48,Chelsea Gray defensive rebound,Rose,69,51
f5ka0iwfzzq7,2026,3,2:41,2,41,Sug Sutton misses three point jump shot,Rose,69,51
f5ka0iwfzzq7,2026,3,2:39,2,39,Arike Ogunbowale defensive rebound,Mist,69,51
f5ka0iwfzzq7,2026,3,2:35,2,35,Arike Ogunbowale turnover (bad pass),Mist,69,51
f5ka0iwfzzq7,2026,3,2:23,2,23,Chelsea Gray misses two point pullup jump shot,Rose,69,51
f5ka0iwfzzq7,2026,3,2:21,2,21,Alanna Smith defensive rebound,Mist,69,51
f5ka0iwfzzq7,2026,3,2:04,2,4,Veronica Burton misses three point jump shot,Mist,69,51
f5ka0iwfzzq7,2026,3,1:59,1,59,Mist offensive rebound,Mist,69,51
f5ka0iwfzzq7,2026,3,1:59,1,59,"Mist lineup change (Li Yueru, Veronica Burton, Arike Ogunbowale)",Mist,69,51
f5ka0iwfzzq7,2026,3,1:49,1,49,Veronica Burton makes two point finger roll layup (Arike Ogunbowale assists),Mist,71,51
f5ka0iwfzzq7,2026,3,1:38,1,38,Shakira Austin makes two point layup (Chelsea Gray assists),Rose,71,53
f5ka0iwfzzq7,2026,3,1:34,1,34,Sug Sutton shooting foul (Veronica Burton draws the foul),Rose,71,53
f5ka0iwfzzq7,2026,3,1:34,1,34,Veronica Burton makes two point free throw,Mist,73,53
f5ka0iwfzzq7,2026,3,1:22,1,22,Arike Ogunbowale shooting foul (Chelsea Gray draws the foul),Mist,73,53
f5ka0iwfzzq7,2026,3,1:22,1,22,"Mist lineup change (Breanna Stewart, Allisha Gray, Li Yueru)",Mist,73,53
f5ka0iwfzzq7,2026,3,1:22,1,22,Chelsea Gray makes three point free throw,Rose,73,56
f5ka0iwfzzq7,2026,3,1:09,1,9,Allisha Gray makes two point turnaround fadeaway jump shot,Mist,75,56
f5ka0iwfzzq7,2026,3,0:56,0,56,Sug Sutton makes two point stepback jump shot,Rose,75,58
f5ka0iwfzzq7,2026,3,0:48,0,48,Allisha Gray misses three point pullup jump shot,Mist,75,58
f5ka0iwfzzq7,2026,3,0:46,0,46,Chelsea Gray defensive rebound,Rose,75,58
f5ka0iwfzzq7,2026,3,0:43,0,43,Breanna Stewart kicked ball violation,Mist,75,58
f5ka0iwfzzq7,2026,3,0:33,0,33,Shakira Austin makes two point turnaround fadeaway jump shot,Rose,75,60
f5ka0iwfzzq7,2026,3,0:33,0,33,Li Yueru shooting foul (Shakira Austin draws the foul),Mist,75,60
f5ka0iwfzzq7,2026,3,0:33,0,33,Shakira Austin makes one point free throw,Rose,75,61
f5ka0iwfzzq7,2026,3,0:20,0,20,Allisha Gray makes two point turnaround jump shot,Mist,77,61
f5ka0iwfzzq7,2026,3,0:05,0,5,Shakira Austin makes two point pullup jump shot,Rose,77,63
f5ka0iwfzzq7,2026,3,0:01,0,1,Allisha Gray misses three point running jump shot,Mist,77,63
f5ka0iwfzzq7,2026,3,0:00,0,0,Mist offensive rebound,Mist,77,63
f5ka0iwfzzq7,2026,3,0:00,0,0,End of 3rd Quarter.,NA,77,63
f5ka0iwfzzq7,2026,4,+0:00,NA,0,"Mist lineup change (Allisha Gray, Veronica Burton, Breanna Stewart)",Mist,77,63
f5ka0iwfzzq7,2026,4,+0:00,NA,0,"Rose lineup change (Shakira Austin, Kahleah Copper, Chelsea Gray)",Rose,77,63
f5ka0iwfzzq7,2026,4,+0:00,NA,0,Open inbound Mist,Mist,77,63
f5ka0iwfzzq7,2026,4,+0:14,NA,14,Breanna Stewart misses two point turnaround fadeaway jump shot,Mist,77,63
f5ka0iwfzzq7,2026,4,+0:16,NA,16,Chelsea Gray defensive rebound,Rose,77,63
f5ka0iwfzzq7,2026,4,+0:26,NA,26,Kahleah Copper misses three point jump shot,Rose,77,63
f5ka0iwfzzq7,2026,4,+0:28,NA,28,Breanna Stewart defensive rebound,Mist,77,63
f5ka0iwfzzq7,2026,4,+0:35,NA,35,Breanna Stewart makes two point layup (Allisha Gray assists),Mist,79,63
f5ka0iwfzzq7,2026,4,+0:49,NA,49,Kahleah Copper turnover (bad pass),Rose,79,63
f5ka0iwfzzq7,2026,4,+0:57,NA,57,Allisha Gray misses two point pullup jump shot,Mist,79,63
f5ka0iwfzzq7,2026,4,+0:59,NA,59,Shakira Austin defensive rebound,Rose,79,63
f5ka0iwfzzq7,2026,4,+1:10,NA,10,Shakira Austin makes two point cutting layup (Chelsea Gray assists),Rose,79,65
f5ka0iwfzzq7,2026,4,+1:10,NA,10,Allisha Gray shooting foul (Shakira Austin draws the foul),Mist,79,65
f5ka0iwfzzq7,2026,4,+1:10,NA,10,Shakira Austin makes one point free throw,Rose,79,66
f5ka0iwfzzq7,2026,4,+1:23,NA,23,Veronica Burton misses three point stepback jump shot,Mist,79,66
f5ka0iwfzzq7,2026,4,+1:25,NA,25,Shakira Austin defensive rebound,Rose,79,66
f5ka0iwfzzq7,2026,4,+1:29,NA,29,Allisha Gray blocks Kahleah Copper's two point driving layup,Rose,79,66
f5ka0iwfzzq7,2026,4,+1:31,NA,31,Mist defensive rebound,Mist,79,66
f5ka0iwfzzq7,2026,4,+1:31,NA,31,Instant replay (challenge: overturned),Mist,79,66
f5ka0iwfzzq7,2026,4,+1:31,NA,31,Mist challenge timeout,Mist,79,66
f5ka0iwfzzq7,2026,4,+1:43,NA,43,Allisha Gray misses two point running pullup jump shot,Mist,79,66
f5ka0iwfzzq7,2026,4,+1:45,NA,45,Shakira Austin defensive rebound,Rose,79,66
f5ka0iwfzzq7,2026,4,+1:58,NA,58,Shakira Austin makes two point floating jump shot,Rose,79,68
f5ka0iwfzzq7,2026,4,+2:14,NA,14,Allisha Gray misses three point jump shot,Mist,79,68
f5ka0iwfzzq7,2026,4,+2:16,NA,16,Shakira Austin defensive rebound,Rose,79,68
f5ka0iwfzzq7,2026,4,+2:20,NA,20,Shakira Austin misses two point running layup,Rose,79,68
f5ka0iwfzzq7,2026,4,+2:22,NA,22,Veronica Burton defensive rebound,Mist,79,68
f5ka0iwfzzq7,2026,4,+2:25,NA,25,Breanna Stewart makes two point running layup (Veronica Burton assists),Mist,81,68
f5ka0iwfzzq7,2026,4,+2:38,NA,38,Shakira Austin makes two point turnaround jump shot (Chelsea Gray assists),Rose,81,70
f5ka0iwfzzq7,2026,4,+2:38,NA,38,Veronica Burton shooting foul (Shakira Austin draws the foul),Mist,81,70
f5ka0iwfzzq7,2026,4,+2:38,NA,38,"Mist lineup change (Allisha Gray, Arike Ogunbowale, Breanna Stewart)",Mist,81,70
f5ka0iwfzzq7,2026,4,+2:38,NA,38,Shakira Austin makes one point free throw,Rose,81,71
f5ka0iwfzzq7,2026,4,+2:48,NA,48,Allisha Gray makes two point running layup (Breanna Stewart assists),Mist,83,71
f5ka0iwfzzq7,2026,4,+2:56,NA,56,Chelsea Gray turnover (lost ball) (Allisha Gray steals),Rose,83,71
f5ka0iwfzzq7,2026,4,+2:57,NA,57,Chelsea Gray clear path foul (Allisha Gray draws the foul),Rose,83,71
f5ka0iwfzzq7,2026,4,+2:57,NA,57,Instant replay (request: overturned),NA,83,71
f5ka0iwfzzq7,2026,4,+2:57,NA,57,Allisha Gray misses two point free throw,Mist,83,71
f5ka0iwfzzq7,2026,4,+3:02,NA,2,Kahleah Copper shooting foul (Breanna Stewart draws the foul),Rose,83,71
f5ka0iwfzzq7,2026,4,+3:02,NA,2,Breanna Stewart misses two point free throw,Mist,83,71
f5ka0iwfzzq7,2026,4,+3:02,NA,2,Chelsea Gray defensive rebound,Rose,83,71
f5ka0iwfzzq7,2026,4,+3:18,NA,18,Shakira Austin misses two point turnaround fadeaway jump shot,Rose,83,71
f5ka0iwfzzq7,2026,4,+3:20,NA,20,Breanna Stewart defensive rebound,Mist,83,71
f5ka0iwfzzq7,2026,4,+3:28,NA,28,Arike Ogunbowale makes two point stepback jump shot,Mist,85,71
f5ka0iwfzzq7,2026,4,+3:44,NA,44,Chelsea Gray misses three point jump shot,Rose,85,71
f5ka0iwfzzq7,2026,4,+3:46,NA,46,Mist defensive rebound,Mist,85,71
f5ka0iwfzzq7,2026,4,+4:00,NA,0,Breanna Stewart makes two point driving floating bank jump shot,Mist,87,71
f5ka0iwfzzq7,2026,4,+4:12,NA,12,Shakira Austin misses two point jump shot,Rose,87,71
f5ka0iwfzzq7,2026,4,+4:14,NA,14,Breanna Stewart defensive rebound,Mist,87,71
f5ka0iwfzzq7,2026,4,+4:21,NA,21,Arike Ogunbowale makes two point driving reverse layup,Mist,89,71
f5ka0iwfzzq7,2026,4,+4:21,NA,21,End of 4th Quarter.,NA,89,71
m0a5r2dtoddj,2026,1,7:00,7,0,Aliyah Boston vs. Dearica Hamby (Tiffany Hayes gains possession),Phantom,0,0
m0a5r2dtoddj,2026,1,6:53,6,53,Aliyah Boston misses three point jump shot,Phantom,0,0
m0a5r2dtoddj,2026,1,6:51,6,51,Kelsey Plum offensive rebound,Phantom,0,0
m0a5r2dtoddj,2026,1,6:46,6,46,Aliyah Boston makes two point layup (Tiffany Hayes assists),Phantom,2,0
m0a5r2dtoddj,2026,1,6:25,6,25,Rhyne Howard misses three point jump shot,Vinyl,2,0
m0a5r2dtoddj,2026,1,6:23,6,23,Dearica Hamby offensive rebound,Vinyl,2,0
m0a5r2dtoddj,2026,1,6:19,6,19,Dearica Hamby makes two point layup,Vinyl,2,2
m0a5r2dtoddj,2026,1,6:08,6,8,Aliyah Boston makes two point layup (Kelsey Plum assists),Phantom,4,2
m0a5r2dtoddj,2026,1,5:55,5,55,Aliyah Boston shooting foul (Dearica Hamby draws the foul),Phantom,4,2
m0a5r2dtoddj,2026,1,5:55,5,55,Dearica Hamby makes two point free throw,Vinyl,4,4
m0a5r2dtoddj,2026,1,5:47,5,47,Kelsey Plum misses two point running finger roll layup,Phantom,4,4
m0a5r2dtoddj,2026,1,5:45,5,45,Courtney Williams defensive rebound,Vinyl,4,4
m0a5r2dtoddj,2026,1,5:42,5,42,Courtney Williams makes two point pullup jump shot,Vinyl,4,6
m0a5r2dtoddj,2026,1,5:31,5,31,Tiffany Hayes makes three point jump shot (Aliyah Boston assists),Phantom,7,6
m0a5r2dtoddj,2026,1,5:15,5,15,Tiffany Hayes shooting foul (Dearica Hamby draws the foul),Phantom,7,6
m0a5r2dtoddj,2026,1,5:15,5,15,Dearica Hamby makes two point free throw,Vinyl,7,8
m0a5r2dtoddj,2026,1,5:01,5,1,Courtney Williams personal foul (Aliyah Boston draws the foul),Vinyl,7,8
m0a5r2dtoddj,2026,1,4:54,4,54,Tiffany Hayes makes three point jump shot (Aliyah Boston assists),Phantom,10,8
m0a5r2dtoddj,2026,1,4:37,4,37,Kelsey Plum personal foul (Courtney Williams draws the foul),Phantom,10,8
m0a5r2dtoddj,2026,1,4:32,4,32,Tiffany Hayes shooting foul (Rhyne Howard draws the foul),Phantom,10,8
m0a5r2dtoddj,2026,1,4:32,4,32,"Phantom lineup change (Aliyah Boston, Kelsey Plum, Natasha Cloud)",Phantom,10,8
m0a5r2dtoddj,2026,1,4:32,4,32,Rhyne Howard misses two point free throw,Vinyl,10,8
m0a5r2dtoddj,2026,1,4:32,4,32,Natasha Cloud defensive rebound,Phantom,10,8
m0a5r2dtoddj,2026,1,4:23,4,23,Kelsey Plum misses two point driving layup,Phantom,10,8
m0a5r2dtoddj,2026,1,4:21,4,21,Dearica Hamby defensive rebound,Vinyl,10,8
m0a5r2dtoddj,2026,1,4:18,4,18,Courtney Williams misses two point pullup jump shot,Vinyl,10,8
m0a5r2dtoddj,2026,1,4:16,4,16,Kelsey Plum defensive rebound,Phantom,10,8
m0a5r2dtoddj,2026,1,4:06,4,6,Aliyah Boston misses two point turnaround fadeaway jump shot,Phantom,10,8
m0a5r2dtoddj,2026,1,4:04,4,4,Courtney Williams defensive rebound,Vinyl,10,8
m0a5r2dtoddj,2026,1,3:52,3,52,Dearica Hamby misses two point driving layup,Vinyl,10,8
m0a5r2dtoddj,2026,1,3:50,3,50,Aliyah Boston defensive rebound,Phantom,10,8
m0a5r2dtoddj,2026,1,3:47,3,47,Kelsey Plum makes three point running pullup jump shot,Phantom,13,8
m0a5r2dtoddj,2026,1,3:33,3,33,Dearica Hamby makes two point layup (Courtney Williams assists),Vinyl,13,10
m0a5r2dtoddj,2026,1,3:22,3,22,Aliyah Boston makes two point layup (Kelsey Plum assists),Phantom,15,10
m0a5r2dtoddj,2026,1,3:07,3,7,Courtney Williams misses two point finger roll layup,Vinyl,15,10
m0a5r2dtoddj,2026,1,3:05,3,5,Natasha Cloud defensive rebound,Phantom,15,10
m0a5r2dtoddj,2026,1,2:51,2,51,Kelsey Plum makes three point stepback jump shot,Phantom,18,10
m0a5r2dtoddj,2026,1,2:36,2,36,Dearica Hamby makes two point driving finger roll layup,Vinyl,18,12
m0a5r2dtoddj,2026,1,2:29,2,29,Kelsey Plum makes two point running finger roll layup,Phantom,20,12
m0a5r2dtoddj,2026,1,2:29,2,29,Dearica Hamby shooting foul (Kelsey Plum draws the foul),Vinyl,20,12
m0a5r2dtoddj,2026,1,2:29,2,29,"Phantom lineup change (Kiki Iriafen, Kelsey Plum, Natasha Cloud)",Phantom,20,12
m0a5r2dtoddj,2026,1,2:29,2,29,"Vinyl lineup change (Brittney Griner, Erica Wheeler, Rhyne Howard)",Vinyl,20,12
m0a5r2dtoddj,2026,1,2:29,2,29,Kelsey Plum makes one point free throw,Phantom,21,12
m0a5r2dtoddj,2026,1,2:29,2,29,"Phantom lineup change (Tiffany Hayes, Natasha Cloud, Kiki Iriafen)",Phantom,21,12
m0a5r2dtoddj,2026,1,2:19,2,19,Erica Wheeler turnover (bad pass) (Kiki Iriafen steals),Vinyl,21,12
m0a5r2dtoddj,2026,1,2:16,2,16,Tiffany Hayes misses two point layup,Phantom,21,12
m0a5r2dtoddj,2026,1,2:14,2,14,Erica Wheeler defensive rebound,Vinyl,21,12
m0a5r2dtoddj,2026,1,2:10,2,10,Erica Wheeler makes three point pullup jump shot,Vinyl,21,15
m0a5r2dtoddj,2026,1,2:10,2,10,"Phantom lineup change (Natasha Cloud, Kelsey Plum, Kiki Iriafen)",Phantom,21,15
m0a5r2dtoddj,2026,1,2:02,2,2,Natasha Cloud makes three point jump shot (Kiki Iriafen assists),Phantom,24,15
m0a5r2dtoddj,2026,1,1:48,1,48,Brittney Griner makes two point jump shot (Erica Wheeler assists),Vinyl,24,17
m0a5r2dtoddj,2026,1,1:39,1,39,Kiki Iriafen misses two point pullup jump shot,Phantom,24,17
m0a5r2dtoddj,2026,1,1:37,1,37,Erica Wheeler defensive rebound,Vinyl,24,17
m0a5r2dtoddj,2026,1,1:25,1,25,Natasha Cloud personal foul (Brittney Griner draws the foul),Phantom,24,17
m0a5r2dtoddj,2026,1,1:25,1,25,"Vinyl lineup change (Erica Wheeler, Brittney Griner, Rae Burrell)",Vinyl,24,17
m0a5r2dtoddj,2026,1,1:25,1,25,Brittney Griner makes two point free throw,Vinyl,24,19
m0a5r2dtoddj,2026,1,1:13,1,13,Brittney Griner blocks Kelsey Plum's two point reverse layup,Phantom,24,19
m0a5r2dtoddj,2026,1,1:11,1,11,Kiki Iriafen offensive rebound,Phantom,24,19
m0a5r2dtoddj,2026,1,1:10,1,10,Brittney Griner personal foul (Kiki Iriafen draws the foul),Vinyl,24,19
m0a5r2dtoddj,2026,1,1:04,1,4,Kiki Iriafen misses two point layup,Phantom,24,19
m0a5r2dtoddj,2026,1,1:02,1,2,Erica Wheeler defensive rebound,Vinyl,24,19
m0a5r2dtoddj,2026,1,0:55,0,55,Brittney Griner makes two point turnaround fadeaway jump shot,Vinyl,24,21
m0a5r2dtoddj,2026,1,0:38,0,38,Natasha Cloud misses three point jump shot,Phantom,24,21
m0a5r2dtoddj,2026,1,0:36,0,36,Brittney Griner defensive rebound,Vinyl,24,21
m0a5r2dtoddj,2026,1,0:28,0,28,Brittney Griner misses two point turnaround hook shot,Vinyl,24,21
m0a5r2dtoddj,2026,1,0:26,0,26,Kiki Iriafen defensive rebound,Phantom,24,21
m0a5r2dtoddj,2026,1,0:21,0,21,Erica Wheeler personal foul (Kelsey Plum draws the foul),Vinyl,24,21
m0a5r2dtoddj,2026,1,0:15,0,15,Kiki Iriafen makes two point finger roll layup,Phantom,26,21
m0a5r2dtoddj,2026,1,0:01,0,1,Erica Wheeler misses three point jump shot,Vinyl,28,21
m0a5r2dtoddj,2026,1,0:00,0,0,Phantom defensive rebound,Phantom,28,21
m0a5r2dtoddj,2026,1,0:00,0,0,End of 1st Quarter.,NA,28,21
m0a5r2dtoddj,2026,2,7:00,7,0,"Phantom lineup change (Kelsey Plum, Tiffany Hayes, Kiki Iriafen)",Phantom,26,21
m0a5r2dtoddj,2026,2,7:00,7,0,Open inbound Vinyl,Vinyl,26,21
m0a5r2dtoddj,2026,2,6:44,6,44,Rae Burrell misses two point finger roll layup,Vinyl,26,21
m0a5r2dtoddj,2026,2,6:42,6,42,Tiffany Hayes defensive rebound,Phantom,26,21
m0a5r2dtoddj,2026,2,6:33,6,33,Kiki Iriafen makes three point jump shot (Tiffany Hayes assists),Phantom,29,21
m0a5r2dtoddj,2026,2,6:32,6,32,"Vinyl lineup change (Rae Burrell, Erica Wheeler, Dearica Hamby)",Vinyl,29,21
m0a5r2dtoddj,2026,2,6:17,6,17,Rae Burrell misses two point floating jump shot,Vinyl,29,21
m0a5r2dtoddj,2026,2,6:15,6,15,Tiffany Hayes defensive rebound,Phantom,29,21
m0a5r2dtoddj,2026,2,6:11,6,11,Kiki Iriafen offensive foul (Rae Burrell draws the foul),Phantom,29,21
m0a5r2dtoddj,2026,2,6:11,6,11,Kiki Iriafen turnover (offensive foul),Phantom,29,21
m0a5r2dtoddj,2026,2,5:57,5,57,Kelsey Plum shooting foul (Dearica Hamby draws the foul),Phantom,29,21
m0a5r2dtoddj,2026,2,5:57,5,57,"Vinyl lineup change (Dearica Hamby, Rhyne Howard, Courtney Williams)",Vinyl,29,21
m0a5r2dtoddj,2026,2,5:57,5,57,"Phantom lineup change (Natasha Cloud, Tiffany Hayes, Kiki Iriafen)",Phantom,29,21
m0a5r2dtoddj,2026,2,5:57,5,57,Dearica Hamby makes two point free throw,Vinyl,29,23
m0a5r2dtoddj,2026,2,5:46,5,46,Kiki Iriafen makes two point fadeaway jump shot,Phantom,31,23
m0a5r2dtoddj,2026,2,5:35,5,35,Rhyne Howard makes two point pullup jump shot,Vinyl,31,25
m0a5r2dtoddj,2026,2,5:26,5,26,Tiffany Hayes makes three point jump shot (Natasha Cloud assists),Phantom,34,25
m0a5r2dtoddj,2026,2,5:12,5,12,Dearica Hamby makes two point cutting finger roll layup (Courtney Williams assists),Vinyl,34,27
m0a5r2dtoddj,2026,2,4:58,4,58,Kiki Iriafen makes two point layup,Phantom,36,27
m0a5r2dtoddj,2026,2,4:47,4,47,Courtney Williams makes two point driving finger roll layup,Vinyl,36,29
m0a5r2dtoddj,2026,2,4:37,4,37,Kiki Iriafen misses three point jump shot,Phantom,36,29
m0a5r2dtoddj,2026,2,4:35,4,35,Tiffany Hayes offensive rebound,Phantom,36,29
m0a5r2dtoddj,2026,2,4:34,4,34,Tiffany Hayes misses three point jump shot,Phantom,36,29
m0a5r2dtoddj,2026,2,4:32,4,32,Courtney Williams defensive rebound,Vinyl,36,29
m0a5r2dtoddj,2026,2,4:27,4,27,Courtney Williams misses two point pullup jump shot,Vinyl,36,29
m0a5r2dtoddj,2026,2,4:25,4,25,Tiffany Hayes defensive rebound,Phantom,36,29
m0a5r2dtoddj,2026,2,4:19,4,19,Natasha Cloud makes three point jump shot (Tiffany Hayes assists),Phantom,39,29
m0a5r2dtoddj,2026,2,4:15,4,15,Vinyl 60 second timeout,Vinyl,39,29
m0a5r2dtoddj,2026,2,4:15,4,15,"Phantom lineup change (Natasha Cloud, Tiffany Hayes, Aliyah Boston)",Phantom,39,29
m0a5r2dtoddj,2026,2,4:07,4,7,Dearica Hamby misses two point finger roll layup,Vinyl,39,29
m0a5r2dtoddj,2026,2,4:05,4,5,Aliyah Boston defensive rebound,Phantom,39,29
m0a5r2dtoddj,2026,2,3:53,3,53,Aliyah Boston makes three point jump shot (Tiffany Hayes assists),Phantom,42,29
m0a5r2dtoddj,2026,2,3:38,3,38,Rhyne Howard makes two point finger roll layup,Vinyl,42,31
m0a5r2dtoddj,2026,2,3:25,3,25,Aliyah Boston makes two point turnaround jump shot,Phantom,44,31
m0a5r2dtoddj,2026,2,3:25,3,25,TV timeout,NA,44,31
m0a5r2dtoddj,2026,2,3:16,3,16,Tiffany Hayes personal foul (Rhyne Howard draws the foul),Phantom,44,31
m0a5r2dtoddj,2026,2,3:16,3,16,"Phantom lineup change (Aliyah Boston, Natasha Cloud, Kelsey Plum)",Phantom,44,31
m0a5r2dtoddj,2026,2,3:16,3,16,"Vinyl lineup change (Dearica Hamby, Erica Wheeler, Rhyne Howard)",Vinyl,44,31
m0a5r2dtoddj,2026,2,3:09,3,9,Rhyne Howard makes three point stepback jump shot (Erica Wheeler assists),Vinyl,44,34
m0a5r2dtoddj,2026,2,2:49,2,49,Aliyah Boston misses two point turnaround jump shot,Phantom,44,34
m0a5r2dtoddj,2026,2,2:47,2,47,Rhyne Howard defensive rebound,Vinyl,44,34
m0a5r2dtoddj,2026,2,2:37,2,37,Dearica Hamby misses two point turnaround fadeaway jump shot,Vinyl,44,34
m0a5r2dtoddj,2026,2,2:35,2,35,Aliyah Boston defensive rebound,Phantom,44,34
m0a5r2dtoddj,2026,2,2:21,2,21,Aliyah Boston turnover (lost ball) (Dearica Hamby steals),Phantom,44,34
m0a5r2dtoddj,2026,2,2:21,2,21,"Vinyl lineup change (Brittney Griner, Erica Wheeler, Rhyne Howard)",Vinyl,44,34
m0a5r2dtoddj,2026,2,2:18,2,18,Brittney Griner offensive foul (Kelsey Plum draws the foul),Vinyl,44,34
m0a5r2dtoddj,2026,2,2:18,2,18,Brittney Griner turnover (offensive foul),Vinyl,44,34
m0a5r2dtoddj,2026,2,2:10,2,10,Kelsey Plum misses three point pullup jump shot,Phantom,44,34
m0a5r2dtoddj,2026,2,2:07,2,7,Vinyl defensive rebound,Vinyl,44,34
m0a5r2dtoddj,2026,2,1:57,1,57,Erica Wheeler makes two point driving layup,Vinyl,44,36
m0a5r2dtoddj,2026,2,1:50,1,50,Aliyah Boston misses three point jump shot,Phantom,44,36
m0a5r2dtoddj,2026,2,1:48,1,48,Vinyl defensive rebound,Vinyl,44,36
m0a5r2dtoddj,2026,2,1:37,1,37,Brittney Griner makes two point reverse layup (Erica Wheeler assists),Vinyl,44,38
m0a5r2dtoddj,2026,2,1:25,1,25,Kelsey Plum makes two point fadeaway bank jump shot,Phantom,46,38
m0a5r2dtoddj,2026,2,1:25,1,25,Erica Wheeler shooting foul (Kelsey Plum draws the foul),Vinyl,46,38
m0a5r2dtoddj,2026,2,1:25,1,25,Kelsey Plum makes one point free throw,Phantom,47,38
m0a5r2dtoddj,2026,2,1:10,1,10,Rhyne Howard makes two point finger roll layup,Vinyl,47,40
