"game_id","quarter","time","minute","second","play","pos_team","away_score","home_score","season"
"9t71p5ri5690",4,".",0,NA,"Alyssa Thomas defensive rebound","Laces",41,58,2025
"9t71p5ri5690",4,".",0,NA,"Tiffany Hayes makes three point shot","Laces",41,61,2025
"9t71p5ri5690",4,".",0,NA,"Alyssa Thomas assist","Laces",41,61,2025
"9t71p5ri5690",4,".",0,NA,"Jewell Loyd makes two point shot","Mist",43,61,2025
"9t71p5ri5690",4,".",0,NA,"Kayla McBride misses two point shot","Laces",43,61,2025
"9t71p5ri5690",4,".",0,NA,"Alyssa Thomas offensive rebound","Laces",43,61,2025
"9t71p5ri5690",4,".",0,NA,"Alyssa Thomas makes two point shot","Laces",43,63,2025
"9t71p5ri5690",4,".",0,NA,"End of Game",NA,43,63,2025
"b0zhbxptb17f",1,"7:00",7,0,"Jumpball (Vinyl gains possesion)","Vinyl",0,0,2025
"b0zhbxptb17f",1,"6:55",6,55,"Jordin Canada makes two point shot","Vinyl",2,0,2025
"b0zhbxptb17f",1,"6:40",6,40,"Skylar Diggins-Smith misses three point shot","Lunar Owls",2,0,2025
"b0zhbxptb17f",1,"6:39",6,39,"Dearica Hamby defensive rebound","Vinyl",2,0,2025
"b0zhbxptb17f",1,"6:31",6,31,"Jordin Canada misses two point shot","Vinyl",2,0,2025
"b0zhbxptb17f",1,"6:31",6,31,"Vinyl offensive team rebound","Vinyl",2,0,2025
"b0zhbxptb17f",1,"6:24",6,24,"Dearica Hamby offensive foul turnover","Vinyl",2,0,2025
"b0zhbxptb17f",1,"6:24",6,24,"Dearica Hamby personal foul","Vinyl",2,0,2025
"b0zhbxptb17f",1,"6:15",6,15,"Skylar Diggins-Smith misses two point shot","Lunar Owls",2,0,2025
"b0zhbxptb17f",1,"6:14",6,14,"Dearica Hamby defensive rebound","Vinyl",2,0,2025
"b0zhbxptb17f",1,"6:09",6,9,"Dearica Hamby lost ball turnover","Vinyl",2,0,2025
"b0zhbxptb17f",1,"5:54",5,54,"Allisha Gray misses two point shot","Lunar Owls",2,0,2025
"b0zhbxptb17f",1,"5:54",5,54,"Dearica Hamby defensive rebound","Vinyl",2,0,2025
"b0zhbxptb17f",1,"5:48",5,48,"Dearica Hamby makes two point shot","Vinyl",4,0,2025
"b0zhbxptb17f",1,"5:37",5,37,"Skylar Diggins-Smith assist","Lunar Owls",4,0,2025
"b0zhbxptb17f",1,"5:37",5,37,"Napheesa Collier makes two point shot","Lunar Owls",4,2,2025
"b0zhbxptb17f",1,"5:21",5,21,"Dearica Hamby misses two point shot","Vinyl",4,2,2025
"b0zhbxptb17f",1,"5:21",5,21,"Napheesa Collier defensive rebound","Lunar Owls",4,2,2025
"b0zhbxptb17f",1,"5:15",5,15,"Allisha Gray misses three point shot","Lunar Owls",4,2,2025
"b0zhbxptb17f",1,"5:14",5,14,"Dearica Hamby defensive rebound","Vinyl",4,2,2025
"b0zhbxptb17f",1,"5:12",5,12,"Skylar Diggins-Smith personal foul","Lunar Owls",4,2,2025
"b0zhbxptb17f",1,"5:01",5,1,"Arike Ogunbowale misses three point shot","Vinyl",4,2,2025
"b0zhbxptb17f",1,"5:00",5,0,"Napheesa Collier defensive rebound","Lunar Owls",4,2,2025
"b0zhbxptb17f",1,"4:53",4,53,"Skylar Diggins-Smith assist","Lunar Owls",4,2,2025
"b0zhbxptb17f",1,"4:53",4,53,"Napheesa Collier makes two point shot","Lunar Owls",4,4,2025
"b0zhbxptb17f",1,"4:41",4,41,"Arike Ogunbowale misses two point shot","Vinyl",4,4,2025
"b0zhbxptb17f",1,"4:40",4,40,"Napheesa Collier defensive rebound","Lunar Owls",4,4,2025
"b0zhbxptb17f",1,"4:29",4,29,"Napheesa Collier assist","Lunar Owls",4,4,2025
"b0zhbxptb17f",1,"4:29",4,29,"Allisha Gray makes three point shot","Lunar Owls",4,7,2025
"b0zhbxptb17f",1,"4:21",4,21,"Jordin Canada bad pass turnover","Vinyl",4,7,2025
"b0zhbxptb17f",1,"4:18",4,18,"Napheesa Collier assist","Lunar Owls",4,7,2025
"b0zhbxptb17f",1,"4:18",4,18,"Allisha Gray makes two point shot","Lunar Owls",4,9,2025
"b0zhbxptb17f",1,"4:09",4,9,"Allisha Gray personal foul","Lunar Owls",4,9,2025
"b0zhbxptb17f",1,"4:09",4,9,"Jordin Canada makes free throw (2pt.)","Vinyl",6,9,2025
"b0zhbxptb17f",1,"4:01",4,1,"Napheesa Collier offensive foul turnover","Lunar Owls",6,9,2025
"b0zhbxptb17f",1,"4:01",4,1,"Napheesa Collier personal foul","Lunar Owls",6,9,2025
"b0zhbxptb17f",1,"3:50",3,50,"Aliyah Boston misses two point shot","Vinyl",6,9,2025
"b0zhbxptb17f",1,"3:49",3,49,"Napheesa Collier defensive rebound","Lunar Owls",6,9,2025
"b0zhbxptb17f",1,"3:44",3,44,"Napheesa Collier misses two point shot","Lunar Owls",6,9,2025
"b0zhbxptb17f",1,"3:43",3,43,"Aliyah Boston defensive rebound","Vinyl",6,9,2025
"b0zhbxptb17f",1,"3:36",3,36,"Arike Ogunbowale lost ball turnover","Vinyl",6,9,2025
"b0zhbxptb17f",1,"3:32",3,32,"Skylar Diggins-Smith makes two point shot","Lunar Owls",6,11,2025
"b0zhbxptb17f",1,"3:32",3,32,"Napheesa Collier assist","Lunar Owls",6,11,2025
"b0zhbxptb17f",1,"3:28",3,28,"Jordin Canada bad pass turnover","Vinyl",6,11,2025
"b0zhbxptb17f",1,"3:25",3,25,"Napheesa Collier makes two point shot","Lunar Owls",6,13,2025
"b0zhbxptb17f",1,"3:25",3,25,"Skylar Diggins-Smith assist","Lunar Owls",6,13,2025
"b0zhbxptb17f",1,"3:24",3,24,"Vinyl Full timeout","Vinyl",6,13,2025
"b0zhbxptb17f",1,"3:09",3,9,"Arike Ogunbowale makes two point shot","Vinyl",8,13,2025
"b0zhbxptb17f",1,"3:09",3,9,"Aliyah Boston assist","Vinyl",8,13,2025
"b0zhbxptb17f",1,"3:00",3,0,"Jordin Canada personal foul","Vinyl",8,13,2025
"b0zhbxptb17f",1,"3:00",3,0,"Skylar Diggins-Smith makes free throw (2pt.)","Lunar Owls",8,15,2025
"b0zhbxptb17f",1,"2:49",2,49,"Arike Ogunbowale misses three point shot","Vinyl",8,15,2025
"b0zhbxptb17f",1,"2:48",2,48,"Napheesa Collier defensive rebound","Lunar Owls",8,15,2025
"b0zhbxptb17f",1,"2:40",2,40,"Rhyne Howard personal foul","Vinyl",8,15,2025
"b0zhbxptb17f",1,"2:40",2,40,"Napheesa Collier makes free throw (2pt.)","Lunar Owls",8,17,2025
"b0zhbxptb17f",1,"2:19",2,19,"Courtney Williams makes two point shot","Lunar Owls",8,19,2025
"b0zhbxptb17f",1,"2:13",2,13,"Shakira Austin personal foul","Lunar Owls",8,19,2025
"b0zhbxptb17f",1,"2:07",2,7,"Rhyne Howard makes three point shot","Vinyl",11,19,2025
"b0zhbxptb17f",1,"2:07",2,7,"Aliyah Boston assist","Vinyl",11,19,2025
"b0zhbxptb17f",1,"2:00",2,0,"Courtney Williams assist","Lunar Owls",11,19,2025
"b0zhbxptb17f",1,"1:59",1,59,"Shakira Austin makes two point shot","Lunar Owls",11,21,2025
"b0zhbxptb17f",1,"1:48",1,48,"Rae Burrell makes two point shot","Vinyl",13,21,2025
"b0zhbxptb17f",1,"1:39",1,39,"Courtney Williams assist","Lunar Owls",13,21,2025
"b0zhbxptb17f",1,"1:39",1,39,"Napheesa Collier makes two point shot","Lunar Owls",13,23,2025
"b0zhbxptb17f",1,"1:39",1,39,"Rae Burrell personal foul","Vinyl",13,23,2025
"b0zhbxptb17f",1,"1:39",1,39,"Napheesa Collier makes free throw (1pt.)","Lunar Owls",13,24,2025
"b0zhbxptb17f",1,"1:23",1,23,"Rae Burrell assist","Vinyl",13,24,2025
"b0zhbxptb17f",1,"1:23",1,23,"Rhyne Howard makes three point shot","Vinyl",16,24,2025
"b0zhbxptb17f",1,"1:09",1,9,"Shakira Austin misses two point shot","Lunar Owls",16,24,2025
"b0zhbxptb17f",1,"1:09",1,9,"Lunar Owls offensive team rebound","Lunar Owls",16,24,2025
"b0zhbxptb17f",1,"1:03",1,3,"Napheesa Collier misses two point shot","Lunar Owls",16,24,2025
"b0zhbxptb17f",1,"1:02",1,2,"Aliyah Boston defensive rebound","Vinyl",16,24,2025
"b0zhbxptb17f",1,"0:55.0",0,55,"Rhyne Howard misses three point shot","Vinyl",16,24,2025
"b0zhbxptb17f",1,"0:54.4",0,54,"Shakira Austin defensive rebound","Lunar Owls",16,24,2025
"b0zhbxptb17f",1,"0:46.5",0,46,"Shakira Austin makes two point shot","Lunar Owls",16,26,2025
"b0zhbxptb17f",1,"0:46.5",0,46,"Rae Burrell personal foul","Vinyl",16,26,2025
"b0zhbxptb17f",1,"0:46.5",0,46,"Courtney Williams assist","Lunar Owls",16,26,2025
"b0zhbxptb17f",1,"0:46.5",0,46,"Shakira Austin makes free throw (1pt.)","Lunar Owls",16,27,2025
"b0zhbxptb17f",1,"0:34.3",0,34,"Aliyah Boston assist","Vinyl",16,27,2025
"b0zhbxptb17f",1,"0:34.3",0,34,"Rae Burrell makes two point shot","Vinyl",18,27,2025
"b0zhbxptb17f",1,"0:21.1",0,21,"Courtney Williams misses two point shot","Lunar Owls",18,27,2025
"b0zhbxptb17f",1,"0:20.4",0,20,"Aliyah Boston defensive rebound","Vinyl",18,27,2025
"b0zhbxptb17f",1,"0:10.3",0,10,"Rhyne Howard misses two point shot","Vinyl",18,27,2025
"b0zhbxptb17f",1,"9.8",0,10,"Shakira Austin defensive rebound","Lunar Owls",18,27,2025
"b0zhbxptb17f",1,"7.2",0,7,"Rhyne Howard personal foul","Vinyl",18,27,2025
"b0zhbxptb17f",1,"7.2",0,7,"Courtney Williams makes free throw (2pt.)","Lunar Owls",18,29,2025
"b0zhbxptb17f",1,"0.0",0,0,"Rhyne Howard misses three point shot","Vinyl",18,29,2025
"b0zhbxptb17f",1,"0.0",0,0,"Lunar Owls defensive team rebound","Lunar Owls",18,29,2025
"b0zhbxptb17f",1,"0.0",0,0,"End of the 1st Quarter",NA,18,29,2025
"b0zhbxptb17f",2,"6:49",6,49,"Rae Burrell assist","Vinyl",18,29,2025
"b0zhbxptb17f",2,"6:49",6,49,"Dearica Hamby makes two point shot","Vinyl",20,29,2025
"b0zhbxptb17f",2,"6:49",6,49,"Courtney Williams personal foul","Lunar Owls",20,29,2025
"b0zhbxptb17f",2,"6:49",6,49,"Dearica Hamby makes free throw (1pt.)","Vinyl",21,29,2025
"b0zhbxptb17f",2,"6:42",6,42,"Courtney Williams makes two point shot","Lunar Owls",21,31,2025
"b0zhbxptb17f",2,"6:30",6,30,"Rhyne Howard makes two point shot","Vinyl",23,31,2025
"b0zhbxptb17f",2,"6:20",6,20,"Shakira Austin lost ball turnover","Lunar Owls",23,31,2025
"b0zhbxptb17f",2,"6:15",6,15,"Rhyne Howard makes three point shot","Vinyl",26,31,2025
"b0zhbxptb17f",2,"6:14",6,14,"Lunar Owls Full timeout","Lunar Owls",26,31,2025
"b0zhbxptb17f",2,"6:03",6,3,"Shakira Austin misses two point shot","Lunar Owls",26,31,2025
"b0zhbxptb17f",2,"6:03",6,3,"Dearica Hamby defensive rebound","Vinyl",26,31,2025
"b0zhbxptb17f",2,"5:54",5,54,"Rae Burrell misses three point shot","Vinyl",26,31,2025
"b0zhbxptb17f",2,"5:54",5,54,"Courtney Williams defensive rebound","Lunar Owls",26,31,2025
"b0zhbxptb17f",2,"5:45",5,45,"Allisha Gray misses three point shot","Lunar Owls",26,31,2025
"b0zhbxptb17f",2,"5:45",5,45,"Rhyne Howard defensive rebound","Vinyl",26,31,2025
"b0zhbxptb17f",2,"5:36",5,36,"Allisha Gray personal foul","Lunar Owls",26,31,2025
"b0zhbxptb17f",2,"5:36",5,36,"Dearica Hamby makes free throw (2pt.)","Vinyl",28,31,2025
"b0zhbxptb17f",2,"5:29",5,29,"Courtney Williams misses two point shot","Lunar Owls",28,31,2025
"b0zhbxptb17f",2,"5:28",5,28,"Dearica Hamby defensive rebound","Vinyl",28,31,2025
"b0zhbxptb17f",2,"5:22",5,22,"Rhyne Howard misses three point shot","Vinyl",28,31,2025
"b0zhbxptb17f",2,"5:22",5,22,"Lunar Owls defensive team rebound","Lunar Owls",28,31,2025
"b0zhbxptb17f",2,"5:12",5,12,"Allisha Gray makes two point shot","Lunar Owls",28,33,2025
"b0zhbxptb17f",2,"4:57",4,57,"Dearica Hamby assist","Vinyl",28,33,2025
"b0zhbxptb17f",2,"4:57",4,57,"Rae Burrell makes two point shot","Vinyl",30,33,2025
"b0zhbxptb17f",2,"4:44",4,44,"Skylar Diggins-Smith assist","Lunar Owls",30,33,2025
"b0zhbxptb17f",2,"4:44",4,44,"Allisha Gray makes two point shot","Lunar Owls",30,35,2025
"b0zhbxptb17f",2,"4:21",4,21,"Rhyne Howard misses two point shot","Vinyl",30,35,2025
"b0zhbxptb17f",2,"4:21",4,21,"Napheesa Collier defensive rebound","Lunar Owls",30,35,2025
"b0zhbxptb17f",2,"4:11",4,11,"Allisha Gray misses two point shot","Lunar Owls",30,35,2025
"b0zhbxptb17f",2,"4:10",4,10,"Rhyne Howard defensive rebound","Vinyl",30,35,2025
"b0zhbxptb17f",2,"3:55",3,55,"Rhyne Howard bad pass turnover","Vinyl",30,35,2025
"b0zhbxptb17f",2,"3:50",3,50,"Napheesa Collier makes two point shot","Lunar Owls",30,37,2025
"b0zhbxptb17f",2,"3:35",3,35,"Skylar Diggins-Smith personal foul","Lunar Owls",30,37,2025
"b0zhbxptb17f",2,"3:35",3,35,"Rae Burrell misses free throw (2pt.)","Vinyl",30,37,2025
"b0zhbxptb17f",2,"3:35",3,35,"Allisha Gray defensive rebound","Lunar Owls",30,37,2025
"b0zhbxptb17f",2,"3:24",3,24,"Allisha Gray misses three point shot","Lunar Owls",30,37,2025
"b0zhbxptb17f",2,"3:24",3,24,"Dearica Hamby defensive rebound","Vinyl",30,37,2025
"b0zhbxptb17f",2,"3:21",3,21,"Skylar Diggins-Smith personal foul","Lunar Owls",30,37,2025
"b0zhbxptb17f",2,"3:21",3,21,"Timeout",NA,30,37,2025
"b0zhbxptb17f",2,"3:10",3,10,"Arike Ogunbowale makes two point shot","Vinyl",32,37,2025
"b0zhbxptb17f",2,"2:57",2,57,"Napheesa Collier makes two point shot","Lunar Owls",32,39,2025
"b0zhbxptb17f",2,"2:47",2,47,"Arike Ogunbowale makes two point shot","Vinyl",34,39,2025
"b0zhbxptb17f",2,"2:38",2,38,"Arike Ogunbowale personal foul","Vinyl",34,39,2025
"b0zhbxptb17f",2,"2:30",2,30,"Napheesa Collier assist","Lunar Owls",34,39,2025
"b0zhbxptb17f",2,"2:30",2,30,"Skylar Diggins-Smith makes two point shot","Lunar Owls",34,41,2025
"b0zhbxptb17f",2,"2:24",2,24,"Jordin Canada misses two point shot","Vinyl",34,41,2025
"b0zhbxptb17f",2,"2:24",2,24,"Napheesa Collier defensive rebound","Lunar Owls",34,41,2025
"b0zhbxptb17f",2,"2:15",2,15,"Skylar Diggins-Smith bad pass turnover","Lunar Owls",34,41,2025
"b0zhbxptb17f",2,"2:11",2,11,"Arike Ogunbowale makes two point shot","Vinyl",36,41,2025
"b0zhbxptb17f",2,"1:57",1,57,"Napheesa Collier misses three point shot","Lunar Owls",36,41,2025
"b0zhbxptb17f",2,"1:56",1,56,"Vinyl defensive team rebound","Vinyl",36,41,2025
"b0zhbxptb17f",2,"1:39",1,39,"Arike Ogunbowale misses three point shot","Vinyl",36,41,2025
"b0zhbxptb17f",2,"1:38",1,38,"Lunar Owls defensive team rebound","Lunar Owls",36,41,2025
"b0zhbxptb17f",2,"1:30",1,30,"Allisha Gray misses two point shot","Lunar Owls",36,41,2025
"b0zhbxptb17f",2,"1:29",1,29,"Jordin Canada defensive rebound","Vinyl",36,41,2025
"b0zhbxptb17f",2,"1:24",1,24,"Jordin Canada misses two point shot","Vinyl",36,41,2025
"b0zhbxptb17f",2,"1:23",1,23,"Skylar Diggins-Smith defensive rebound","Lunar Owls",36,41,2025
"b0zhbxptb17f",2,"1:13",1,13,"Skylar Diggins-Smith makes two point shot","Lunar Owls",36,43,2025
"b0zhbxptb17f",2,"0:59.7",0,60,"Napheesa Collier personal foul","Lunar Owls",36,43,2025
"b0zhbxptb17f",2,"0:59.7",0,60,"Dearica Hamby misses free throw (2pt.)","Vinyl",36,43,2025
"b0zhbxptb17f",2,"0:59.0",0,59,"Napheesa Collier defensive rebound","Lunar Owls",36,43,2025
"b0zhbxptb17f",2,"0:49.3",0,49,"Napheesa Collier assist","Lunar Owls",36,43,2025
"b0zhbxptb17f",2,"0:49.3",0,49,"Skylar Diggins-Smith makes three point shot","Lunar Owls",36,46,2025
"b0zhbxptb17f",2,"0:32.9",0,33,"Jordin Canada makes two point shot","Vinyl",38,46,2025
"b0zhbxptb17f",2,"0:22.1",0,22,"Allisha Gray makes two point shot","Lunar Owls",38,48,2025
"b0zhbxptb17f",2,"0:22.1",0,22,"Arike Ogunbowale personal foul","Vinyl",38,48,2025
"b0zhbxptb17f",2,"0:22.1",0,22,"Allisha Gray makes free throw (1pt.)","Lunar Owls",38,49,2025
"b0zhbxptb17f",2,"7.8",0,8,"Jordin Canada misses two point shot","Vinyl",38,49,2025
"b0zhbxptb17f",2,"7.2",0,7,"Dearica Hamby offensive rebound","Vinyl",38,49,2025
"b0zhbxptb17f",2,"4.3",0,4,"Arike Ogunbowale misses three point shot","Vinyl",38,49,2025
"b0zhbxptb17f",2,"3.7",0,4,"Courtney Williams defensive rebound","Lunar Owls",38,49,2025
"b0zhbxptb17f",2,"0.8",0,1,"Arike Ogunbowale personal foul","Vinyl",38,49,2025
"b0zhbxptb17f",2,"0.8",0,1,"Courtney Williams makes free throw (2pt.)","Lunar Owls",38,51,2025
"b0zhbxptb17f",2,"0.8",0,1,"Arike Ogunbowale personal foul","Vinyl",38,51,2025
"b0zhbxptb17f",2,"0.8",0,1,"Napheesa Collier makes free throw (1pt.)","Lunar Owls",38,52,2025
"b0zhbxptb17f",2,"0.0",0,0,"End of the 2nd Quarter",NA,38,52,2025
"b0zhbxptb17f",3,"6:53",6,53,"Allisha Gray makes three point shot","Lunar Owls",38,55,2025
"b0zhbxptb17f",3,"6:53",6,53,"Skylar Diggins-Smith assist","Lunar Owls",38,55,2025
"b0zhbxptb17f",3,"6:35",6,35,"Jordin Canada assist","Vinyl",38,55,2025
"b0zhbxptb17f",3,"6:35",6,35,"Dearica Hamby makes two point shot","Vinyl",40,55,2025
"b0zhbxptb17f",3,"6:22",6,22,"Skylar Diggins-Smith misses two point shot","Lunar Owls",40,55,2025
"b0zhbxptb17f",3,"6:22",6,22,"Dearica Hamby defensive rebound","Vinyl",40,55,2025
"b0zhbxptb17f",3,"6:10",6,10,"Arike Ogunbowale bad pass turnover","Vinyl",40,55,2025
"b0zhbxptb17f",3,"6:05",6,5,"Allisha Gray assist","Lunar Owls",40,55,2025
"b0zhbxptb17f",3,"6:05",6,5,"Napheesa Collier makes two point shot","Lunar Owls",40,57,2025
"b0zhbxptb17f",3,"5:51",5,51,"Jordin Canada misses two point shot","Vinyl",40,57,2025
"b0zhbxptb17f",3,"5:49",5,49,"Napheesa Collier defensive rebound","Lunar Owls",40,57,2025
"b0zhbxptb17f",3,"5:41",5,41,"Allisha Gray misses two point shot","Lunar Owls",40,57,2025
"b0zhbxptb17f",3,"5:41",5,41,"Allisha Gray offensive rebound","Lunar Owls",40,57,2025
"b0zhbxptb17f",3,"5:37",5,37,"Allisha Gray makes two point shot","Lunar Owls",40,59,2025
"b0zhbxptb17f",3,"5:27",5,27,"Allisha Gray personal foul","Lunar Owls",40,59,2025
"b0zhbxptb17f",3,"5:22",5,22,"Jordin Canada assist","Vinyl",40,59,2025
"b0zhbxptb17f",3,"5:22",5,22,"Arike Ogunbowale makes two point shot","Vinyl",42,59,2025
"b0zhbxptb17f",3,"5:16",5,16,"Shakira Austin offensive foul turnover","Lunar Owls",42,59,2025
"b0zhbxptb17f",3,"5:16",5,16,"Shakira Austin personal foul","Lunar Owls",42,59,2025
"b0zhbxptb17f",3,"5:04",5,4,"Dearica Hamby misses three point shot","Vinyl",42,59,2025
"b0zhbxptb17f",3,"5:03",5,3,"Shakira Austin defensive rebound","Lunar Owls",42,59,2025
"b0zhbxptb17f",3,"4:56",4,56,"Skylar Diggins-Smith misses two point shot","Lunar Owls",42,59,2025
"b0zhbxptb17f",3,"4:55",4,55,"Vinyl defensive team rebound","Vinyl",42,59,2025
"b0zhbxptb17f",3,"4:41",4,41,"Rhyne Howard bad pass turnover","Vinyl",42,59,2025
"b0zhbxptb17f",3,"4:37",4,37,"Napheesa Collier makes two point shot","Lunar Owls",42,61,2025
"b0zhbxptb17f",3,"4:28",4,28,"Shakira Austin personal foul","Lunar Owls",42,61,2025
"b0zhbxptb17f",3,"4:28",4,28,"Dearica Hamby makes free throw (2pt.)","Vinyl",44,61,2025
"b0zhbxptb17f",3,"4:20",4,20,"Napheesa Collier misses two point shot","Lunar Owls",44,61,2025
"b0zhbxptb17f",3,"4:19",4,19,"Rhyne Howard defensive rebound","Vinyl",44,61,2025
"b0zhbxptb17f",3,"4:07",4,7,"Rhyne Howard makes two point shot","Vinyl",46,61,2025
"b0zhbxptb17f",3,"3:54",3,54,"Skylar Diggins-Smith misses two point shot","Lunar Owls",46,61,2025
"b0zhbxptb17f",3,"3:53",3,53,"Arike Ogunbowale defensive rebound","Vinyl",46,61,2025
"b0zhbxptb17f",3,"3:47",3,47,"Rhyne Howard misses three point shot","Vinyl",46,61,2025
"b0zhbxptb17f",3,"3:47",3,47,"Shakira Austin defensive rebound","Lunar Owls",46,61,2025
"b0zhbxptb17f",3,"3:36",3,36,"Shakira Austin misses two point shot","Lunar Owls",46,61,2025
"b0zhbxptb17f",3,"3:35",3,35,"Napheesa Collier offensive rebound","Lunar Owls",46,61,2025
"b0zhbxptb17f",3,"3:34",3,34,"Napheesa Collier makes two point shot","Lunar Owls",46,63,2025
"b0zhbxptb17f",3,"3:21",3,21,"Arike Ogunbowale makes two point shot","Vinyl",48,63,2025
"b0zhbxptb17f",3,"3:21",3,21,"Timeout",NA,48,63,2025
"b0zhbxptb17f",3,"3:09",3,9,"Shakira Austin assist","Lunar Owls",48,63,2025
"b0zhbxptb17f",3,"3:09",3,9,"Courtney Williams makes two point shot","Lunar Owls",48,65,2025
"b0zhbxptb17f",3,"2:59",2,59,"Shakira Austin personal foul","Lunar Owls",48,65,2025
"b0zhbxptb17f",3,"2:51",2,51,"Arike Ogunbowale misses two point shot","Vinyl",48,65,2025
"b0zhbxptb17f",3,"2:51",2,51,"Napheesa Collier defensive rebound","Lunar Owls",48,65,2025
"b0zhbxptb17f",3,"2:43",2,43,"Shakira Austin assist","Lunar Owls",48,65,2025
"b0zhbxptb17f",3,"2:43",2,43,"Napheesa Collier makes two point shot","Lunar Owls",48,67,2025
"b0zhbxptb17f",3,"2:27",2,27,"Rhyne Howard misses two point shot","Vinyl",48,67,2025
"b0zhbxptb17f",3,"2:26",2,26,"Shakira Austin defensive rebound","Lunar Owls",48,67,2025
"b0zhbxptb17f",3,"2:20",2,20,"Rhyne Howard personal foul","Vinyl",48,67,2025
"b0zhbxptb17f",3,"2:14",2,14,"Napheesa Collier makes free throw (2pt.)","Lunar Owls",48,69,2025
"b0zhbxptb17f",3,"2:09",2,9,"Rae Burrell misses two point shot","Vinyl",48,69,2025
"b0zhbxptb17f",3,"2:09",2,9,"Courtney Williams defensive rebound","Lunar Owls",48,69,2025
"b0zhbxptb17f",3,"1:57",1,57,"Rhyne Howard personal foul","Vinyl",48,69,2025
"b0zhbxptb17f",3,"1:57",1,57,"Napheesa Collier makes free throw (2pt.)","Lunar Owls",48,71,2025
"b0zhbxptb17f",3,"1:43",1,43,"Napheesa Collier personal foul","Lunar Owls",48,71,2025
"b0zhbxptb17f",3,"1:43",1,43,"Rae Burrell misses free throw (2pt.)","Vinyl",48,71,2025
"b0zhbxptb17f",3,"1:43",1,43,"Shakira Austin defensive rebound","Lunar Owls",48,71,2025
"b0zhbxptb17f",3,"1:30",1,30,"Shakira Austin misses two point shot","Lunar Owls",48,71,2025
"b0zhbxptb17f",3,"1:29",1,29,"Rae Burrell defensive rebound","Vinyl",48,71,2025
"b0zhbxptb17f",3,"1:26",1,26,"Rae Burrell makes three point shot","Vinyl",51,71,2025
"b0zhbxptb17f",3,"1:15",1,15,"Courtney Williams misses three point shot","Lunar Owls",51,71,2025
"b0zhbxptb17f",3,"1:15",1,15,"Aliyah Boston defensive rebound","Vinyl",51,71,2025
"b0zhbxptb17f",3,"1:07",1,7,"Rhyne Howard makes two point shot","Vinyl",53,71,2025
"b0zhbxptb17f",3,"0:49.9",0,50,"Courtney Williams bad pass turnover","Lunar Owls",53,71,2025
"b0zhbxptb17f",3,"0:43.4",0,43,"Rhyne Howard makes two point shot","Vinyl",55,71,2025
"b0zhbxptb17f",3,"0:30.2",0,30,"Aliyah Boston personal foul","Vinyl",55,71,2025
"b0zhbxptb17f",3,"0:30.2",0,30,"Napheesa Collier makes free throw (2pt.)","Lunar Owls",55,73,2025
"b0zhbxptb17f",3,"0:18.3",0,18,"Rae Burrell makes two point shot","Vinyl",57,73,2025
"b0zhbxptb17f",3,"0:18.3",0,18,"Rhyne Howard assist","Vinyl",57,73,2025
"b0zhbxptb17f",3,"1.5",0,2,"Lunar Owls misses two point shot","Lunar Owls",57,73,2025
"b0zhbxptb17f",3,"1.5",0,2,"Lunar Owls offensive team rebound","Lunar Owls",57,73,2025
"b0zhbxptb17f",3,"0.0",0,0,"Allisha Gray misses two point shot","Lunar Owls",57,73,2025
"b0zhbxptb17f",3,"0.0",0,0,"End of the 3rd Quarter",NA,57,73,2025
"b0zhbxptb17f",4,".",0,NA,"Rhyne Howard makes two point shot","Vinyl",59,73,2025
"b0zhbxptb17f",4,".",0,NA,"Rae Burrell assist","Vinyl",59,73,2025
"b0zhbxptb17f",4,".",0,NA,"Allisha Gray misses two point shot","Lunar Owls",59,73,2025
"b0zhbxptb17f",4,".",0,NA,"Rhyne Howard defensive rebound","Vinyl",59,73,2025
"b0zhbxptb17f",4,".",0,NA,"Allisha Gray personal foul","Lunar Owls",59,73,2025
"b0zhbxptb17f",4,".",0,NA,"Rae Burrell makes free throw (2pt.)","Vinyl",61,73,2025
"b0zhbxptb17f",4,".",0,NA,"Napheesa Collier makes two point shot","Lunar Owls",61,75,2025
"b0zhbxptb17f",4,".",0,NA,"Allisha Gray assist","Lunar Owls",61,75,2025
"b0zhbxptb17f",4,".",0,NA,"Rae Burrell misses two point shot","Vinyl",61,75,2025
"b0zhbxptb17f",4,".",0,NA,"Dearica Hamby offensive rebound","Vinyl",61,75,2025
"b0zhbxptb17f",4,".",0,NA,"Dearica Hamby lost ball turnover","Vinyl",61,75,2025
"b0zhbxptb17f",4,".",0,NA,"Rae Burrell personal foul","Vinyl",61,75,2025
"b0zhbxptb17f",4,".",0,NA,"Allisha Gray makes two point shot","Lunar Owls",61,77,2025
"b0zhbxptb17f",4,".",0,NA,"Rhyne Howard personal foul","Vinyl",61,77,2025
"b0zhbxptb17f",4,".",0,NA,"Allisha Gray makes free throw (1pt.)","Lunar Owls",61,78,2025
"b0zhbxptb17f",4,".",0,NA,"Jordin Canada assist","Vinyl",61,78,2025
"b0zhbxptb17f",4,".",0,NA,"Napheesa Collier personal foul","Lunar Owls",61,78,2025
"b0zhbxptb17f",4,".",0,NA,"Dearica Hamby makes two point shot","Vinyl",63,78,2025
"b0zhbxptb17f",4,".",0,NA,"Dearica Hamby makes free throw (1pt.)","Vinyl",64,78,2025
